Symbol	LogFC	Type
ENSG00000167280	1.13390146	Gene
ENSG00000124074	0.786769287	Gene
ENSG00000132199	0.584628964	Gene
ENSG00000054179	1.030447625	Gene
ENSG00000183495	0.482093927	Gene
ENSG00000116016	0.858816281	Gene
ENSG00000142627	1.807135682	Gene
ENSG00000070886	1.203639857	Gene
ENSG00000196411	1.555928609	Gene
ENSG00000143819	1.094370486	Gene
ENSG00000120915	0.572821612	Gene
ENSG00000063245	0.580965148	Gene
ENSG00000072134	0.440051472	Gene
ENSG00000049283	1.353672735	Gene
ENSG00000187266	1.043927804	Gene
ENSG00000261150	1.190654361	Gene
ENSG00000127527	0.53769338	Gene
ENSG00000177106	1.182968103	Gene
ENSG00000164308	1.085685482	Gene
ENSG00000141736	1.34307172	Gene
ENSG00000112851	0.724649312	Gene
ENSG00000157554	0.686882877	Gene
ENSG00000104714	0.422261265	Gene
ENSG00000178607	0.518574966	Gene
ENSG00000166979	1.325753629	Gene
ENSG00000072840	1.142939343	Gene
ENSG00000173040	1.182125169	Gene
ENSG00000185862	1.156708914	Gene
ENSG00000196405	0.467728767	Gene
ENSG00000187609	1.446683195	Gene
ENSG00000064655	0.681971292	Gene
ENSG00000108799	0.378537735	Gene
ENSG00000158769	0.631402801	Gene
ENSG00000124491	1.10574619	Gene
ENSG00000117480	0.681226582	Gene
ENSG00000185504	0.909283263	Gene
ENSG00000162585	1.230461072	Gene
ENSG00000221968	0.696406066	Gene
ENSG00000103876	0.936903529	Gene
ENSG00000167106	0.729464121	Gene
ENSG00000168309	1.304149182	Gene
ENSG00000166801	0.585352078	Gene
ENSG00000197712	0.76667668	Gene
ENSG00000121104	0.843606987	Gene
ENSG00000156500	0.581681065	Gene
ENSG00000158863	0.9174614	Gene
ENSG00000168754	0.965619909	Gene
ENSG00000140067	0.862650946	Gene
ENSG00000182103	0.875099924	Gene
ENSG00000135063	1.087317665	Gene
ENSG00000160767	0.870941986	Gene
ENSG00000146067	0.860742751	Gene
ENSG00000160256	0.77631299	Gene
ENSG00000177706	0.965557947	Gene
ENSG00000139438	0.876972427	Gene
ENSG00000173065	0.563484389	Gene
ENSG00000225828	1.342713715	Gene
ENSG00000167930	1.005252959	Gene
ENSG00000174137	1.179626275	Gene
ENSG00000189319	0.728252162	Gene
ENSG00000205085	0.63389119	Gene
ENSG00000180921	0.716124001	Gene
ENSG00000203499	0.771541955	Gene
ENSG00000187741	0.493725161	Gene
ENSG00000158169	0.736501142	Gene
ENSG00000112039	0.86774189	Gene
ENSG00000221829	0.836404458	Gene
ENSG00000169710	0.653608695	Gene
ENSG00000188878	0.916273244	Gene
ENSG00000162458	0.63247462	Gene
ENSG00000077942	0.697817091	Gene
ENSG00000156860	1.097095268	Gene
ENSG00000112787	1.118914835	Gene
ENSG00000155034	0.693882299	Gene
ENSG00000182325	0.973608158	Gene
ENSG00000183580	0.862360316	Gene
ENSG00000177051	0.900688523	Gene
ENSG00000158869	1.594820968	Gene
ENSG00000275395	3.818851139	Gene
ENSG00000150337	2.053462094	Gene
ENSG00000143226	1.707505767	Gene
ENSG00000203747	2.173061914	Gene
ENSG00000104870	1.413479959	Gene
ENSG00000130475	0.594990406	Gene
ENSG00000197948	1.039072378	Gene
ENSG00000137478	0.489029791	Gene
ENSG00000157353	1.199105966	Gene
ENSG00000161513	0.718911649	Gene
ENSG00000149781	1.837808832	Gene
ENSG00000182511	1.022777245	Gene
ENSG00000146192	1.709188065	Gene
ENSG00000127084	1.169329521	Gene
ENSG00000158815	1.099727816	Gene
ENSG00000077782	0.606006092	Gene
ENSG00000127418	1.263303772	Gene
ENSG00000104760	1.329652274	Gene
ENSG00000000938	1.366268347	Gene
ENSG00000135723	0.977795059	Gene
ENSG00000141756	0.916172705	Gene
ENSG00000119321	0.409481503	Gene
ENSG00000096060	1.161029461	Gene
ENSG00000154803	1.052467242	Gene
ENSG00000177731	0.720015993	Gene
ENSG00000196924	1.10382785	Gene
ENSG00000136068	0.84801264	Gene
ENSG00000128591	0.811273502	Gene
ENSG00000037280	1.206676891	Gene
ENSG00000059122	0.612797593	Gene
ENSG00000161791	0.78297969	Gene
ENSG00000094963	1.1975045	Gene
ENSG00000115414	0.567306885	Gene
ENSG00000187239	0.471667368	Gene
ENSG00000164916	0.868179556	Gene
ENSG00000184481	0.640579103	Gene
ENSG00000137166	1.128619266	Gene
ENSG00000136877	1.066524205	Gene
ENSG00000171051	2.495070877	Gene
ENSG00000126391	1.059345339	Gene
ENSG00000160282	2.439072351	Gene
ENSG00000087086	1.204232542	Gene
ENSG00000148803	0.915186063	Gene
ENSG00000172728	0.394811125	Gene
ENSG00000196371	0.543340065	Gene
ENSG00000137731	1.174502218	Gene
ENSG00000089327	0.637394689	Gene
ENSG00000082074	1.597938683	Gene
ENSG00000163820	1.039428621	Gene
ENSG00000163251	0.877629733	Gene
ENSG00000155760	0.901896657	Gene
ENSG00000188763	1.204494608	Gene
ENSG00000105325	0.834901097	Gene
ENSG00000171298	0.933188249	Gene
ENSG00000033327	0.531093999	Gene
ENSG00000160219	0.8036264	Gene
ENSG00000154727	0.434996971	Gene
ENSG00000102287	1.799531112	Gene
ENSG00000099860	0.797358363	Gene
ENSG00000178950	0.653656698	Gene
ENSG00000128242	1.010691646	Gene
ENSG00000197093	1.054233295	Gene
ENSG00000108479	0.923936666	Gene
ENSG00000141012	0.880821908	Gene
ENSG00000164574	0.844336062	Gene
ENSG00000131386	0.800817874	Gene
ENSG00000100626	0.759585919	Gene
ENSG00000180447	0.733473312	Gene
ENSG00000183087	0.726848457	Gene
ENSG00000141013	0.422302103	Gene
ENSG00000144649	0.569055691	Gene
ENSG00000179348	1.251102821	Gene
ENSG00000167491	0.636062753	Gene
ENSG00000177225	0.679982219	Gene
ENSG00000280071	1.587868835	Gene
ENSG00000148288	1.113288417	Gene
ENSG00000162645	1.068306348	Gene
ENSG00000179562	0.421451842	Gene
ENSG00000105607	0.655877606	Gene
ENSG00000106633	0.773581373	Gene
ENSG00000089154	0.723599543	Gene
ENSG00000266524	0.769907649	Gene
ENSG00000130055	1.251140615	Gene
ENSG00000102886	2.287191055	Gene
ENSG00000179409	0.594063299	Gene
ENSG00000182093	0.477266765	Gene
ENSG00000239857	1.94028167	Gene
ENSG00000131095	1.391141032	Gene
ENSG00000100083	0.666533111	Gene
ENSG00000103365	0.444773428	Gene
ENSG00000099998	1.655139664	Gene
ENSG00000167925	0.764240663	Gene
ENSG00000146830	0.953485034	Gene
ENSG00000213203	0.757826559	Gene
ENSG00000133561	0.74367407	Gene
ENSG00000171115	0.665982032	Gene
ENSG00000131153	0.710126711	Gene
ENSG00000147536	1.326807211	Gene
ENSG00000187513	1.537684719	Gene
ENSG00000166105	0.493055812	Gene
ENSG00000074047	1.561342361	Gene
ENSG00000250571	1.411801019	Gene
ENSG00000174332	1.334116036	Gene
ENSG00000126603	1.544615708	Gene
ENSG00000107249	0.776643067	Gene
ENSG00000168237	1.105754829	Gene
ENSG00000089639	1.332352725	Gene
ENSG00000144591	0.603994019	Gene
ENSG00000137198	1.421447356	Gene
ENSG00000088256	0.656294185	Gene
ENSG00000146535	1.339909095	Gene
ENSG00000156049	0.688616258	Gene
ENSG00000114353	0.620612564	Gene
ENSG00000185838	0.988512022	Gene
ENSG00000111664	0.929420523	Gene
ENSG00000176533	0.860958823	Gene
ENSG00000124713	1.125047185	Gene
ENSG00000090615	0.475848043	Gene
ENSG00000278662	0.95853812	Gene
ENSG00000188626	0.957743418	Gene
ENSG00000088053	1.476936124	Gene
ENSG00000063660	0.582162895	Gene
ENSG00000164850	0.933964237	Gene
ENSG00000277494	1.731303559	Gene
ENSG00000142751	0.393885701	Gene
ENSG00000125734	0.645697511	Gene
ENSG00000183484	1.102282909	Gene
ENSG00000164849	0.948333755	Gene
ENSG00000178623	2.144766573	Gene
ENSG00000177464	1.44640709	Gene
ENSG00000119737	0.630879489	Gene
ENSG00000167191	0.685870225	Gene
ENSG00000170412	1.075717491	Gene
ENSG00000132522	1.036211816	Gene
ENSG00000160360	0.711306488	Gene
ENSG00000213654	1.945141099	Gene
ENSG00000166123	0.889995137	Gene
ENSG00000089351	1.076693981	Gene
ENSG00000175318	0.790916028	Gene
ENSG00000155324	0.747701178	Gene
ENSG00000154016	1.24532385	Gene
ENSG00000196208	0.502311592	Gene
ENSG00000215045	1.150785096	Gene
ENSG00000105737	0.812558308	Gene
ENSG00000161509	1.14991213	Gene
ENSG00000124493	0.661524075	Gene
ENSG00000030582	0.684922093	Gene
ENSG00000073605	0.522865238	Gene
ENSG00000104518	1.248078968	Gene
ENSG00000148180	1.159493553	Gene
ENSG00000213366	0.766008822	Gene
ENSG00000100577	0.530397134	Gene
ENSG00000006704	0.852726816	Gene
ENSG00000148308	0.64851793	Gene
ENSG00000100226	0.538900734	Gene
ENSG00000172432	0.543658253	Gene
ENSG00000130299	0.787531892	Gene
ENSG00000178605	0.85603656	Gene
ENSG00000112599	1.346200108	Gene
ENSG00000169919	0.741362287	Gene
ENSG00000136732	1.095411821	Gene
ENSG00000104812	0.754692535	Gene
ENSG00000246705	0.980721004	Gene
ENSG00000188486	0.920311043	Gene
ENSG00000203814	0.716911526	Gene
ENSG00000184678	0.587254195	Gene
ENSG00000049239	0.934698867	Gene
ENSG00000105697	2.348049139	Gene
ENSG00000173805	1.120597355	Gene
ENSG00000103044	0.819815581	Gene
ENSG00000249115	1.039753338	Gene
ENSG00000131351	0.670686697	Gene
ENSG00000135077	1.40644526	Gene
ENSG00000206172	1.101268968	Gene
ENSG00000244734	1.779243893	Gene
ENSG00000172534	0.652360441	Gene
ENSG00000101336	1.798642262	Gene
ENSG00000180353	1.378860617	Gene
ENSG00000116478	0.704780374	Gene
ENSG00000163517	0.710291315	Gene
ENSG00000068024	0.76816516	Gene
ENSG00000108840	0.610738396	Gene
ENSG00000094631	0.617252677	Gene
ENSG00000061273	1.244849774	Gene
ENSG00000051620	0.96370315	Gene
ENSG00000126107	0.437385238	Gene
ENSG00000127311	0.672902398	Gene
ENSG00000130589	2.214029258	Gene
ENSG00000114735	1.048191527	Gene
ENSG00000165478	0.848892003	Gene
ENSG00000138646	0.605463561	Gene
ENSG00000213614	0.44005201	Gene
ENSG00000169660	1.327685034	Gene
ENSG00000163909	0.875138174	Gene
ENSG00000109758	1.585257576	Gene
ENSG00000235173	0.7816809	Gene
ENSG00000152804	0.934369073	Gene
ENSG00000182218	0.569830944	Gene
ENSG00000177374	1.602085739	Gene
ENSG00000169635	1.057296723	Gene
ENSG00000167861	0.660876283	Gene
ENSG00000124440	1.610334903	Gene
ENSG00000135245	1.393868878	Gene
ENSG00000127946	0.658643753	Gene
ENSG00000130787	0.953815978	Gene
ENSG00000064393	0.973288543	Gene
ENSG00000127124	0.72189606	Gene
ENSG00000159399	1.102561399	Gene
ENSG00000206503	0.661333538	Gene
ENSG00000234745	1.101955702	Gene
ENSG00000204525	0.693196101	Gene
ENSG00000204257	1.150094791	Gene
ENSG00000242574	1.135209758	Gene
ENSG00000204252	1.017773391	Gene
ENSG00000231389	0.957847561	Gene
ENSG00000223865	0.734308763	Gene
ENSG00000204287	1.019371675	Gene
ENSG00000196126	0.904425737	Gene
ENSG00000198502	1.944236725	Gene
ENSG00000204592	0.991701052	Gene
ENSG00000204642	0.878170972	Gene
ENSG00000101294	0.482070579	Gene
ENSG00000148357	1.472328941	Gene
ENSG00000064961	1.237722463	Gene
ENSG00000205581	0.435781669	Gene
ENSG00000100292	1.919362299	Gene
ENSG00000095066	0.688746342	Gene
ENSG00000107521	0.798421951	Gene
ENSG00000101180	0.627087008	Gene
ENSG00000118960	0.585144301	Gene
ENSG00000125430	1.269944851	Gene
ENSG00000108786	1.920766777	Gene
ENSG00000099377	1.420733116	Gene
ENSG00000185122	0.98322032	Gene
ENSG00000102878	1.099350294	Gene
ENSG00000204388	0.884246539	Gene
ENSG00000126803	0.677214384	Gene
ENSG00000173110	1.672490628	Gene
ENSG00000106211	1.714678838	Gene
ENSG00000004776	1.042499544	Gene
ENSG00000152137	0.546123945	Gene
ENSG00000142798	2.057007387	Gene
ENSG00000136273	0.450101869	Gene
ENSG00000122986	0.968513882	Gene
ENSG00000114378	0.797859181	Gene
ENSG00000242028	0.785606088	Gene
ENSG00000181873	0.502636403	Gene
ENSG00000090339	1.1301901	Gene
ENSG00000108622	1.070080947	Gene
ENSG00000076662	0.871639263	Gene
ENSG00000160223	1.731305728	Gene
ENSG00000117318	1.369155681	Gene
ENSG00000127415	1.083266997	Gene
ENSG00000160888	0.846781635	Gene
ENSG00000163565	1.028731013	Gene
ENSG00000068079	1.015635782	Gene
ENSG00000185885	1.472377986	Gene
ENSG00000185201	1.994637352	Gene
ENSG00000142089	2.009277743	Gene
ENSG00000142166	0.446202589	Gene
ENSG00000159110	1.042130858	Gene
ENSG00000159128	0.460774192	Gene
ENSG00000185436	1.275673392	Gene
ENSG00000214706	0.923603504	Gene
ENSG00000187535	0.631219041	Gene
ENSG00000174498	0.870069862	Gene
ENSG00000103742	1.30135982	Gene
ENSG00000140443	0.608292956	Gene
ENSG00000073792	0.999913944	Gene
ENSG00000141753	0.648319648	Gene
ENSG00000115461	0.647118116	Gene
ENSG00000163453	1.028956393	Gene
ENSG00000132740	0.441409499	Gene
ENSG00000183067	0.894229168	Gene
ENSG00000080854	0.5488943	Gene
ENSG00000104365	0.858557591	Gene
ENSG00000263528	0.981751817	Gene
ENSG00000185811	1.181288018	Gene
ENSG00000030419	0.49715896	Gene
ENSG00000161405	1.062328824	Gene
ENSG00000123411	0.552653721	Gene
ENSG00000110324	1.044041399	Gene
ENSG00000243646	1.463387668	Gene
ENSG00000137070	0.868329625	Gene
ENSG00000131724	0.596263561	Gene
ENSG00000172349	0.747709844	Gene
ENSG00000172458	0.856648872	Gene
ENSG00000177663	0.940208965	Gene
ENSG00000056736	0.825331189	Gene
ENSG00000163702	0.988886968	Gene
ENSG00000144730	0.955590797	Gene
ENSG00000137496	1.164733281	Gene
ENSG00000115604	1.782012	Gene
ENSG00000115594	1.336021239	Gene
ENSG00000077238	2.030780325	Gene
ENSG00000160712	1.066288388	Gene
ENSG00000141401	0.796609057	Gene
ENSG00000203485	0.71128857	Gene
ENSG00000168395	0.558501282	Gene
ENSG00000163083	0.94334588	Gene
ENSG00000204084	0.595790853	Gene
ENSG00000168918	1.266198237	Gene
ENSG00000148384	0.889411112	Gene
ENSG00000165458	1.097437051	Gene
ENSG00000171105	0.444730404	Gene
ENSG00000164880	1.003297654	Gene
ENSG00000127054	0.784093326	Gene
ENSG00000161896	1.045104948	Gene
ENSG00000106012	0.462095282	Gene
ENSG00000130518	1.291501763	Gene
ENSG00000140575	0.595117454	Gene
ENSG00000134070	0.989612137	Gene
ENSG00000125347	0.847344789	Gene
ENSG00000126456	0.690441506	Gene
ENSG00000128604	1.67357772	Gene
ENSG00000185507	1.789978288	Gene
ENSG00000140968	1.381401464	Gene
ENSG00000213928	0.686966373	Gene
ENSG00000185950	0.534367804	Gene
ENSG00000172183	1.422026931	Gene
ENSG00000143319	0.384635272	Gene
ENSG00000240682	0.749471103	Gene
ENSG00000143127	0.835133367	Gene
ENSG00000005961	1.26830944	Gene
ENSG00000161638	0.882389907	Gene
ENSG00000135424	1.040556224	Gene
ENSG00000005844	1.935632889	Gene
ENSG00000169896	1.35838592	Gene
ENSG00000160255	2.630751818	Gene
ENSG00000132470	2.133558369	Gene
ENSG00000082781	0.775972996	Gene
ENSG00000143772	1.302337859	Gene
ENSG00000086544	0.721660033	Gene
ENSG00000096433	1.415821443	Gene
ENSG00000148841	1.309579275	Gene
ENSG00000205730	0.566950946	Gene
ENSG00000128928	0.525473419	Gene
ENSG00000099840	0.846147138	Gene
ENSG00000105639	1.421941815	Gene
ENSG00000188385	0.945142624	Gene
ENSG00000070495	0.51104038	Gene
ENSG00000243789	1.164540117	Gene
ENSG00000168970	1.512822037	Gene
ENSG00000234616	0.662216991	Gene
ENSG00000177606	0.537257795	Gene
ENSG00000173801	1.663937917	Gene
ENSG00000107104	0.790685049	Gene
ENSG00000186994	1.600876956	Gene
ENSG00000120071	0.505861278	Gene
ENSG00000108773	0.990913755	Gene
ENSG00000103510	0.470000725	Gene
ENSG00000189337	0.485342497	Gene
ENSG00000116396	0.630917933	Gene
ENSG00000102057	1.159937103	Gene
ENSG00000175538	0.68377045	Gene
ENSG00000152049	0.95212666	Gene
ENSG00000123700	0.586323404	Gene
ENSG00000152315	1.123793624	Gene
ENSG00000099337	0.930663992	Gene
ENSG00000053918	1.859415543	Gene
ENSG00000213859	1.013629685	Gene
ENSG00000178695	0.597460521	Gene
ENSG00000174943	0.503352101	Gene
ENSG00000153885	0.57642844	Gene
ENSG00000167977	0.476838471	Gene
ENSG00000173120	0.408279385	Gene
ENSG00000089094	0.539374465	Gene
ENSG00000127663	1.008271652	Gene
ENSG00000132510	0.930987734	Gene
ENSG00000197993	0.773976627	Gene
ENSG00000100441	0.931332007	Gene
ENSG00000088247	0.50857425	Gene
ENSG00000235750	0.73503305	Gene
ENSG00000166398	0.666344735	Gene
ENSG00000047578	0.483618184	Gene
ENSG00000196123	0.375685863	Gene
ENSG00000100364	0.910450239	Gene
ENSG00000162522	0.843132947	Gene
ENSG00000135835	0.816917959	Gene
ENSG00000197077	0.43413547	Gene
ENSG00000149633	1.145720913	Gene
ENSG00000165185	0.480897849	Gene
ENSG00000116685	0.58216462	Gene
ENSG00000136883	0.755449916	Gene
ENSG00000196169	2.228033572	Gene
ENSG00000130294	0.46646811	Gene
ENSG00000129250	0.92299175	Gene
ENSG00000125337	1.733665233	Gene
ENSG00000066735	1.022500053	Gene
ENSG00000166813	0.694764183	Gene
ENSG00000140859	0.738929939	Gene
ENSG00000183853	0.863433668	Gene
ENSG00000149571	0.469733058	Gene
ENSG00000126214	0.587199061	Gene
ENSG00000163884	1.554160475	Gene
ENSG00000104731	0.615576794	Gene
ENSG00000162413	1.130134829	Gene
ENSG00000183655	0.810566111	Gene
ENSG00000167487	0.598743915	Gene
ENSG00000172578	1.23616457	Gene
ENSG00000272333	1.087761483	Gene
ENSG00000167548	0.925967117	Gene
ENSG00000133247	1.303695222	Gene
ENSG00000133619	0.791144978	Gene
ENSG00000183762	0.741354867	Gene
ENSG00000141068	1.056020684	Gene
ENSG00000171097	1.037168583	Gene
ENSG00000115919	1.086831046	Gene
ENSG00000185513	1.004692783	Gene
ENSG00000167613	1.808058672	Gene
ENSG00000053747	0.751346664	Gene
ENSG00000130702	1.478582058	Gene
ENSG00000172037	0.855730584	Gene
ENSG00000050555	0.925001846	Gene
ENSG00000002549	0.404146029	Gene
ENSG00000162511	1.450393695	Gene
ENSG00000086730	1.838367634	Gene
ENSG00000150457	0.931804951	Gene
ENSG00000162194	1.072652219	Gene
ENSG00000213398	1.087961796	Gene
ENSG00000214402	1.533674445	Gene
ENSG00000136167	1.678208297	Gene
ENSG00000166816	0.611258854	Gene
ENSG00000157978	0.775531065	Gene
ENSG00000167615	1.095995534	Gene
ENSG00000275183	0.659106692	Gene
ENSG00000106003	1.153460944	Gene
ENSG00000131981	0.786453555	Gene
ENSG00000108679	1.036391801	Gene
ENSG00000168961	1.723528563	Gene
ENSG00000145685	0.677499187	Gene
ENSG00000107902	0.708503226	Gene
ENSG00000106689	0.609120643	Gene
ENSG00000105486	0.798327887	Gene
ENSG00000104972	1.84550256	Gene
ENSG00000203896	1.595175892	Gene
ENSG00000182541	1.583735605	Gene
ENSG00000072163	1.251621249	Gene
ENSG00000079435	1.062489639	Gene
ENSG00000189067	0.891828681	Gene
ENSG00000131899	1.054621608	Gene
ENSG00000073350	1.523490925	Gene
ENSG00000114988	0.667587074	Gene
ENSG00000139636	0.710882828	Gene
ENSG00000103227	1.024549847	Gene
ENSG00000100258	0.711801999	Gene
ENSG00000160789	1.217177708	Gene
ENSG00000135363	0.534815649	Gene
ENSG00000163431	1.053933634	Gene
ENSG00000142235	0.744748197	Gene
ENSG00000277117	1.983059546	Gene
ENSG00000275464	1.442926313	Gene
ENSG00000277196	1.342677735	Gene
ENSG00000188897	1.20902446	Gene
ENSG00000134013	0.92281162	Gene
ENSG00000115318	0.857329408	Gene
ENSG00000064547	1.381202344	Gene
ENSG00000171517	0.812728663	Gene
ENSG00000184574	1.424627773	Gene
ENSG00000111684	0.574138311	Gene
ENSG00000132793	2.182186077	Gene
ENSG00000121207	0.997429256	Gene
ENSG00000077454	1.248447493	Gene
ENSG00000126243	0.631088236	Gene
ENSG00000144749	0.538699448	Gene
ENSG00000148655	0.903216659	Gene
ENSG00000123384	0.659645222	Gene
ENSG00000197324	1.478748425	Gene
ENSG00000134569	1.030790151	Gene
ENSG00000162337	1.038856353	Gene
ENSG00000100068	1.033358992	Gene
ENSG00000137269	0.527814968	Gene
ENSG00000125122	1.21357847	Gene
ENSG00000160233	2.547079589	Gene
ENSG00000137507	1.55592997	Gene
ENSG00000176681	1.463739865	Gene
ENSG00000176809	0.731746299	Gene
ENSG00000161328	0.989339853	Gene
ENSG00000136802	0.647585694	Gene
ENSG00000148356	0.599603086	Gene
ENSG00000105699	0.828363003	Gene
ENSG00000160285	1.274776533	Gene
ENSG00000204482	1.242142069	Gene
ENSG00000213903	1.220072362	Gene
ENSG00000213906	0.845616747	Gene
ENSG00000119681	0.88599107	Gene
ENSG00000168056	1.296466747	Gene
ENSG00000090006	0.744457215	Gene
ENSG00000111321	1.213021143	Gene
ENSG00000149716	0.732400217	Gene
ENSG00000240053	0.865978602	Gene
ENSG00000104903	1.323646857	Gene
ENSG00000254087	0.651400951	Gene
ENSG00000090382	1.373781062	Gene
ENSG00000099949	0.649015247	Gene
ENSG00000107816	0.86637029	Gene
ENSG00000002822	1.643237544	Gene
ENSG00000099866	0.937046249	Gene
ENSG00000179632	0.520801452	Gene
ENSG00000172005	0.706052689	Gene
ENSG00000177943	1.440279841	Gene
ENSG00000161021	0.873390433	Gene
ENSG00000184384	0.47035777	Gene
ENSG00000013619	0.655377002	Gene
ENSG00000176909	0.921428906	Gene
ENSG00000196547	0.48031358	Gene
ENSG00000104774	1.281004704	Gene
ENSG00000140400	0.6738167	Gene
ENSG00000130479	0.747075883	Gene
ENSG00000034152	0.921152787	Gene
ENSG00000076984	0.835729596	Gene
ENSG00000173327	1.042086983	Gene
ENSG00000006062	0.998861259	Gene
ENSG00000198909	0.575234376	Gene
ENSG00000142733	1.055415248	Gene
ENSG00000156265	0.646027292	Gene
ENSG00000107968	0.697592961	Gene
ENSG00000047849	0.458963397	Gene
ENSG00000104814	1.566388962	Gene
ENSG00000102882	0.754301702	Gene
ENSG00000166484	1.016579705	Gene
ENSG00000162889	0.935865567	Gene
ENSG00000114738	0.928399611	Gene
ENSG00000137802	0.722897294	Gene
ENSG00000173926	1.240107888	Gene
ENSG00000165406	0.574228824	Gene
ENSG00000175130	0.624267945	Gene
ENSG00000007047	0.481968782	Gene
ENSG00000105613	0.573875043	Gene
ENSG00000086015	0.515874599	Gene
ENSG00000132561	0.929498064	Gene
ENSG00000132031	1.392359038	Gene
ENSG00000129933	1.022997986	Gene
ENSG00000088888	0.887226778	Gene
ENSG00000166987	1.58971013	Gene
ENSG00000197971	0.728232285	Gene
ENSG00000258839	1.462194294	Gene
ENSG00000126217	0.487576517	Gene
ENSG00000143384	0.488593587	Gene
ENSG00000160294	1.091999897	Gene
ENSG00000100297	1.422394367	Gene
ENSG00000166508	0.758321932	Gene
ENSG00000172366	0.783796407	Gene
ENSG00000137337	0.504916324	Gene
ENSG00000110492	1.238966983	Gene
ENSG00000085276	0.800480851	Gene
ENSG00000184634	0.879416732	Gene
ENSG00000099917	0.798915659	Gene
ENSG00000175221	0.809353108	Gene
ENSG00000148297	0.701352183	Gene
ENSG00000104973	0.722048603	Gene
ENSG00000162591	1.148655081	Gene
ENSG00000103260	1.198321287	Gene
ENSG00000127804	0.49170951	Gene
ENSG00000067365	0.703527308	Gene
